image,width,height,quality_status,brightness,contrast,blur_score,defect_count,affected_area_percentage,largest_defect_percentage,average_confidence,main_defect,severity_score,severity,decision,explanation
rolled-in_scale_223.jpg,200,200,REVIEW,79.5,11.7,432.8,1,9.850000381469727,9.850000381469727,0.341,rolled-in_scale,58,MEDIUM,INSPECT,Moderate affected area | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_227.jpg,200,200,REVIEW,80.29,13.34,428.67,5,100.0,45.400001525878906,0.392,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_233.jpg,200,200,REVIEW,75.2,10.63,376.45,1,10.1899995803833,10.1899995803833,0.202,rolled-in_scale,65,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_235.jpg,200,200,REVIEW,87.39,15.44,486.42,2,18.3799991607666,12.75,0.277,rolled-in_scale,78,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_238.jpg,200,200,REVIEW,77.38,12.22,417.25,2,64.19000244140625,40.7599983215332,0.218,rolled-in_scale,89,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_239.jpg,200,200,REVIEW,74.83,10.39,368.68,3,24.139999389648438,12.760000228881836,0.164,rolled-in_scale,90,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_252.jpg,200,200,REVIEW,69.53,9.59,327.87,0,0.0,0.0,0.0,None,0,LOW,INSPECT,No defects detected. | Image quality requires review
rolled-in_scale_254.jpg,200,200,REVIEW,72.13,9.29,335.58,1,29.18000030517578,29.18000030517578,0.257,rolled-in_scale,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_257.jpg,200,200,REVIEW,85.58,14.7,448.92,4,63.15999984741211,30.350000381469727,0.372,rolled-in_scale,95,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_260.jpg,200,200,REVIEW,84.59,13.46,427.15,2,46.060001373291016,32.619998931884766,0.254,rolled-in_scale,86,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_266.jpg,200,200,REVIEW,86.46,11.92,446.46,5,55.349998474121094,20.0,0.184,rolled-in_scale,95,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | 5 low-confidence detection(s) | Image quality requires review
rolled-in_scale_273.jpg,200,200,REVIEW,91.74,16.12,539.69,2,85.16000366210938,50.439998626708984,0.204,rolled-in_scale,89,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_276.jpg,200,200,REVIEW,84.26,12.98,428.28,5,32.41999816894531,9.130000114440918,0.259,rolled-in_scale,90,HIGH,REJECT,Large affected area | Multiple defects detected | Higher-risk defect type detected | 5 low-confidence detection(s) | Image quality requires review
rolled-in_scale_279.jpg,200,200,REVIEW,84.42,12.77,412.9,4,69.19000244140625,32.58000183105469,0.222,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 4 low-confidence detection(s) | Image quality requires review
rolled-in_scale_281.jpg,200,200,REVIEW,88.77,11.33,460.6,4,59.9900016784668,29.889999389648438,0.34,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_288.jpg,200,200,REVIEW,91.94,13.23,546.85,4,100.0,54.61000061035156,0.339,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_290.jpg,200,200,REVIEW,93.49,13.58,544.08,2,49.84000015258789,25.309999465942383,0.284,rolled-in_scale,82,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_32.jpg,200,200,REVIEW,130.08,12.04,589.49,1,5.349999904632568,5.349999904632568,0.151,rolled-in_scale,62,HIGH,REJECT,Moderate affected area | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_35.jpg,200,200,REVIEW,130.14,17.26,592.56,5,35.209999084472656,13.069999694824219,0.256,rolled-in_scale,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | 5 low-confidence detection(s) | Image quality requires review
rolled-in_scale_41.jpg,200,200,REVIEW,126.57,18.3,573.31,5,66.58000183105469,25.649999618530273,0.433,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_42.jpg,200,200,REVIEW,130.77,17.9,628.79,5,71.51000213623047,24.899999618530273,0.335,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_47.jpg,200,200,REVIEW,134.28,17.17,692.29,3,50.369998931884766,23.979999542236328,0.424,rolled-in_scale,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_53.jpg,200,200,REVIEW,122.29,19.92,586.3,3,54.20000076293945,24.719999313354492,0.388,rolled-in_scale,88,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_63.jpg,200,200,PASS,152.19,20.35,1118.7,5,32.790000915527344,10.34000015258789,0.219,rolled-in_scale,94,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | Defect detected in center region | 5 low-confidence detection(s)
rolled-in_scale_69.jpg,200,200,REVIEW,125.66,16.49,626.06,2,46.77000045776367,27.889999389648438,0.461,rolled-in_scale,85,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_72.jpg,200,200,REVIEW,132.85,17.68,709.28,4,43.02000045776367,22.149999618530273,0.344,rolled-in_scale,92,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_75.jpg,200,200,REVIEW,127.23,16.32,650.36,3,37.61000061035156,17.1299991607666,0.334,rolled-in_scale,90,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_78.jpg,200,200,PASS,151.07,24.56,1107.8,3,50.459999084472656,22.56999969482422,0.45,rolled-in_scale,91,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s)
rolled-in_scale_8.jpg,200,200,REVIEW,130.95,16.62,573.83,5,100.0,33.27000045776367,0.247,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | 4 low-confidence detection(s) | Image quality requires review
rolled-in_scale_82.jpg,200,200,PASS,149.96,24.61,1122.82,3,80.05999755859375,40.08000183105469,0.258,rolled-in_scale,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s)
rolled-in_scale_91.jpg,200,200,REVIEW,124.48,18.51,645.84,4,46.95000076293945,21.690000534057617,0.388,rolled-in_scale,95,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_93.jpg,200,200,PASS,146.16,25.22,1027.32,2,25.049999237060547,22.81999969482422,0.333,rolled-in_scale,89,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s)
rolled-in_scale_94.jpg,200,200,PASS,152.04,27.18,1115.11,3,57.029998779296875,29.760000228881836,0.314,rolled-in_scale,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s)
rolled-in_scale_98.jpg,200,200,PASS,125.61,20.66,731.63,6,82.9800033569336,29.18000030517578,0.238,rolled-in_scale,100,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | 6 low-confidence detection(s)
scratches_106.jpg,200,200,PASS,99.59,24.83,88.33,2,27.770000457763672,15.880000114440918,0.55,scratches,74,HIGH,REJECT,Large affected area | Large individual defect | 1 low-confidence detection(s)
scratches_107.jpg,200,200,PASS,86.21,32.76,68.14,1,15.539999961853027,15.539999961853027,0.982,scratches,60,MEDIUM,INSPECT,Large affected area | Large individual defect
scratches_110.jpg,200,200,PASS,100.48,37.75,70.28,7,52.189998626708984,24.31999969482422,0.39,inclusion,92,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | 5 low-confidence detection(s)
scratches_113.jpg,200,200,PASS,123.07,40.16,91.1,3,45.38999938964844,21.860000610351562,0.645,scratches,85,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
scratches_115.jpg,200,200,PASS,125.65,41.83,99.7,3,25.81999969482422,14.0600004196167,0.559,scratches,77,HIGH,REJECT,Large affected area | Large individual defect | 1 low-confidence detection(s)
scratches_117.jpg,200,200,PASS,137.88,35.8,116.46,3,29.139999389648438,13.729999542236328,0.713,scratches,82,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
scratches_119.jpg,200,200,PASS,133.37,35.19,115.6,2,21.56999969482422,14.039999961853027,0.695,scratches,82,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
scratches_121.jpg,200,200,PASS,118.3,38.61,78.37,7,50.4900016784668,15.609999656677246,0.404,scratches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | 5 low-confidence detection(s)
scratches_125.jpg,200,200,REVIEW,64.4,19.9,18.53,5,100.0,49.630001068115234,0.21,scratches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 5 low-confidence detection(s) | Image quality requires review
scratches_126.jpg,200,200,REVIEW,38.13,12.13,10.15,5,100.0,63.220001220703125,0.425,scratches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
scratches_129.jpg,200,200,REVIEW,68.4,23.99,25.56,1,11.380000114440918,11.380000114440918,0.854,scratches,64,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | Image quality requires review
scratches_132.jpg,200,200,REVIEW,54.27,17.45,16.55,2,43.880001068115234,39.58000183105469,0.575,scratches,77,HIGH,REJECT,Large affected area | Large individual defect | Image quality requires review
scratches_140.jpg,200,200,PASS,138.16,46.64,106.16,6,43.310001373291016,22.639999389648438,0.436,inclusion,92,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 5 low-confidence detection(s)
scratches_141.jpg,200,200,PASS,144.2,44.32,119.99,9,54.849998474121094,24.479999542236328,0.398,inclusion,92,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 5 low-confidence detection(s)
scratches_148.jpg,200,200,PASS,116.09,31.92,89.22,2,21.1299991607666,14.550000190734863,0.729,scratches,74,HIGH,REJECT,Large affected area | Large individual defect
scratches_150.jpg,200,200,REVIEW,51.48,12.79,14.17,1,9.770000457763672,9.770000457763672,0.726,scratches,50,MEDIUM,INSPECT,Moderate affected area | Image quality requires review
scratches_152.jpg,200,200,PASS,72.41,20.62,63.64,3,20.790000915527344,13.729999542236328,0.496,scratches,80,HIGH,REJECT,Large affected area | Large individual defect | 2 low-confidence detection(s)
scratches_153.jpg,200,200,REVIEW,80.63,15.64,79.73,5,24.030000686645508,8.479999542236328,0.403,scratches,82,HIGH,REJECT,Large affected area | Multiple defects detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
scratches_154.jpg,200,200,REVIEW,92.56,19.58,119.22,3,17.479999542236328,8.430000305175781,0.664,scratches,69,HIGH,REJECT,Large affected area | Image quality requires review
scratches_156.jpg,200,200,PASS,83.68,24.17,109.64,3,34.369998931884766,17.31999969482422,0.561,scratches,82,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s)
scratches_160.jpg,200,200,PASS,94.31,26.93,200.49,9,86.44999694824219,18.489999771118164,0.459,scratches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 4 low-confidence detection(s)
scratches_165.jpg,200,200,PASS,90.91,23.6,111.76,2,28.579999923706055,18.850000381469727,0.8,scratches,82,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
scratches_166.jpg,200,200,PASS,92.35,27.34,131.36,5,40.88999938964844,19.90999984741211,0.547,scratches,86,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 2 low-confidence detection(s)
scratches_174.jpg,200,200,PASS,77.62,21.05,55.94,4,32.88999938964844,9.170000076293945,0.582,scratches,82,HIGH,REJECT,Large affected area | Defect detected in center region | 1 low-confidence detection(s)
scratches_18.jpg,200,200,REVIEW,108.12,13.74,53.2,2,11.140000343322754,6.25,0.314,scratches,66,HIGH,REJECT,Large affected area | 2 low-confidence detection(s) | Image quality requires review
scratches_182.jpg,200,200,PASS,80.3,34.68,118.75,1,15.449999809265137,15.449999809265137,0.811,scratches,64,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
scratches_184.jpg,200,200,REVIEW,66.84,25.33,48.61,1,14.569999694824219,14.569999694824219,0.802,scratches,60,MEDIUM,INSPECT,Large affected area | Large individual defect | Image quality requires review
scratches_193.jpg,200,200,REVIEW,66.02,11.7,53.47,4,23.84000015258789,7.96999979019165,0.335,scratches,82,HIGH,REJECT,Large affected area | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
scratches_209.jpg,200,200,REVIEW,66.84,13.61,45.55,2,14.779999732971191,9.800000190734863,0.674,scratches,70,HIGH,REJECT,Large affected area | Defect detected in center region | Image quality requires review
scratches_222.jpg,200,200,REVIEW,57.6,9.81,32.06,5,52.79999923706055,28.639999389648438,0.524,scratches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
scratches_223.jpg,200,200,REVIEW,63.59,10.28,45.89,2,9.470000267028809,5.800000190734863,0.68,scratches,57,MEDIUM,INSPECT,Moderate affected area | Image quality requires review
scratches_227.jpg,200,200,REVIEW,81.38,15.67,120.24,2,16.93000030517578,11.399999618530273,0.618,scratches,74,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
scratches_232.jpg,200,200,REVIEW,39.74,7.37,13.06,3,17.700000762939453,8.5,0.42,scratches,74,HIGH,REJECT,Large affected area | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
scratches_234.jpg,200,200,REVIEW,59.12,12.94,35.65,3,30.5,12.260000228881836,0.619,scratches,82,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
scratches_236.jpg,200,200,REVIEW,84.69,18.07,184.78,3,17.799999237060547,7.230000019073486,0.541,scratches,74,HIGH,REJECT,Large affected area | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
scratches_240.jpg,200,200,REVIEW,60.58,13.75,45.05,5,36.06999969482422,12.039999961853027,0.44,scratches,86,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
scratches_246.jpg,200,200,REVIEW,66.04,8.46,31.55,4,21.290000915527344,6.5,0.388,scratches,82,HIGH,REJECT,Large affected area | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
scratches_255.jpg,200,200,REVIEW,60.53,22.31,34.81,1,15.069999694824219,15.069999694824219,0.988,scratches,60,MEDIUM,INSPECT,Large affected area | Large individual defect | Image quality requires review
scratches_259.jpg,200,200,PASS,96.31,35.35,145.58,1,14.460000038146973,14.460000038146973,0.941,scratches,64,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
scratches_265.jpg,200,200,PASS,105.79,27.04,222.15,6,72.26000213623047,15.020000457763672,0.383,scratches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | 3 low-confidence detection(s)
scratches_268.jpg,200,200,REVIEW,82.17,14.36,73.59,7,33.68000030517578,6.070000171661377,0.351,scratches,85,HIGH,REJECT,Large affected area | Multiple defects detected | 5 low-confidence detection(s) | Image quality requires review
scratches_276.jpg,200,200,REVIEW,69.13,17.57,52.54,2,17.450000762939453,14.220000267028809,0.805,scratches,67,HIGH,REJECT,Large affected area | Large individual defect | Image quality requires review
scratches_278.jpg,200,200,PASS,81.59,26.65,112.66,8,56.25,15.890000343322754,0.478,scratches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 3 low-confidence detection(s)
scratches_28.jpg,200,200,REVIEW,86.3,18.85,28.63,2,5.769999980926514,3.7899999618530273,0.69,scratches,49,MEDIUM,INSPECT,Moderate affected area | Image quality requires review
scratches_284.jpg,200,200,REVIEW,42.78,13.38,21.72,4,25.079999923706055,12.59000015258789,0.51,scratches,86,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
scratches_287.jpg,200,200,PASS,83.4,32.32,69.84,1,13.75,13.75,0.934,scratches,60,MEDIUM,INSPECT,Large affected area | Large individual defect
scratches_40.jpg,200,200,REVIEW,152.63,15.97,79.2,1,12.270000457763672,12.270000457763672,0.803,scratches,64,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | Image quality requires review
scratches_43.jpg,200,200,REVIEW,77.36,13.59,15.48,1,9.859999656677246,9.859999656677246,0.74,scratches,54,MEDIUM,INSPECT,Moderate affected area | Defect detected in center region | Image quality requires review
scratches_45.jpg,200,200,PASS,141.61,21.99,90.09,2,27.09000015258789,16.190000534057617,0.626,scratches,82,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s)
scratches_47.jpg,200,200,REVIEW,105.64,22.92,42.14,1,14.729999542236328,14.729999542236328,0.842,scratches,60,MEDIUM,INSPECT,Large affected area | Large individual defect | Image quality requires review
scratches_50.jpg,200,200,PASS,139.31,28.87,92.68,1,20.18000030517578,20.18000030517578,0.741,scratches,67,HIGH,REJECT,Large affected area | Large individual defect
scratches_52.jpg,200,200,PASS,156.25,23.36,106.14,2,35.970001220703125,23.049999237060547,0.455,scratches,85,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s)
scratches_53.jpg,200,200,REVIEW,164.31,19.37,124.87,1,18.8700008392334,18.8700008392334,0.897,scratches,60,MEDIUM,INSPECT,Large affected area | Large individual defect | Image quality requires review
scratches_6.jpg,200,200,PASS,119.49,30.52,217.41,3,29.290000915527344,25.1299991607666,0.422,scratches,84,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 2 low-confidence detection(s)
scratches_60.jpg,200,200,REVIEW,165.11,18.81,129.31,2,33.72999954223633,18.270000457763672,0.579,scratches,74,HIGH,REJECT,Large affected area | Large individual defect | 1 low-confidence detection(s) | Image quality requires review
scratches_68.jpg,200,200,PASS,127.6,29.94,68.13,4,40.31999969482422,14.4399995803833,0.503,scratches,86,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 2 low-confidence detection(s)
scratches_70.jpg,200,200,REVIEW,143.66,14.82,50.35,3,25.579999923706055,10.880000114440918,0.453,scratches,80,HIGH,REJECT,Large affected area | Large individual defect | 1 low-confidence detection(s) | Image quality requires review
scratches_74.jpg,200,200,REVIEW,80.13,19.93,98.56,4,20.239999771118164,6.079999923706055,0.398,scratches,80,HIGH,REJECT,Large affected area | 2 low-confidence detection(s) | Image quality requires review
scratches_76.jpg,200,200,REVIEW,90.16,18.87,70.32,2,11.819999694824219,6.630000114440918,0.444,scratches,66,HIGH,REJECT,Large affected area | 1 low-confidence detection(s) | Image quality requires review
scratches_77.jpg,200,200,PASS,103.72,24.29,261.58,2,14.8100004196167,9.289999961853027,0.758,scratches,70,HIGH,REJECT,Large affected area | Defect detected in center region
scratches_80.jpg,200,200,REVIEW,103.97,19.27,80.1,2,12.449999809265137,7.090000152587891,0.423,scratches,66,HIGH,REJECT,Large affected area | 1 low-confidence detection(s) | Image quality requires review
scratches_82.jpg,200,200,REVIEW,128.45,18.15,191.54,4,28.239999771118164,7.96999979019165,0.493,scratches,82,HIGH,REJECT,Large affected area | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
scratches_84.jpg,200,200,PASS,86.94,20.06,126.05,2,10.510000228881836,6.429999828338623,0.342,scratches,70,HIGH,REJECT,Large affected area | Defect detected in center region | 1 low-confidence detection(s)
scratches_85.jpg,200,200,REVIEW,79.71,18.69,127.41,4,18.290000915527344,6.579999923706055,0.443,scratches,78,HIGH,REJECT,Large affected area | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
scratches_88.jpg,200,200,REVIEW,79.91,16.95,97.94,3,18.59000015258789,7.489999771118164,0.424,scratches,74,HIGH,REJECT,Large affected area | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
scratches_90.jpg,200,200,REVIEW,135.62,16.74,55.08,2,10.90999984741211,8.470000267028809,0.591,scratches,63,HIGH,REJECT,Large affected area | 1 low-confidence detection(s) | Image quality requires review
scratches_92.jpg,200,200,PASS,129.92,22.48,64.96,2,12.970000267028809,11.260000228881836,0.749,scratches,67,HIGH,REJECT,Large affected area | Large individual defect
scratches_94.jpg,200,200,PASS,148.36,22.67,89.29,1,10.789999961853027,10.789999961853027,0.75,scratches,64,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
scratches_98.jpg,200,200,REVIEW,82.78,16.92,61.46,4,67.41000366210938,29.43000030517578,0.315,scratches,89,HIGH,REJECT,Large affected area | Large individual defect | 4 low-confidence detection(s) | Image quality requires review
